Date,IndexTicker,Open,High,Low,Close,Adj Close,Volume,Id
2009/06/03,GSPC,942.51001,942.51001,923.849976,931.76001,931.76001,5323770000,5447
2009/06/04,GSPC,932.48999,942.469971,929.320007,942.460022,942.460022,5352890000,5448
2009/06/05,GSPC,945.669983,951.690002,934.130005,940.090027,940.090027,5277910000,5449
2009/06/08,GSPC,938.119995,946.330017,926.440002,939.140015,939.140015,4483430000,5450
2009/06/09,GSPC,940.349976,946.919983,936.150024,942.429993,942.429993,4439950000,5451
2009/06/10,GSPC,942.72998,949.77002,927.969971,939.150024,939.150024,5379420000,5452
2009/06/11,GSPC,939.039978,956.22998,939.039978,944.890015,944.890015,5500840000,5453
2009/06/12,GSPC,943.440002,946.299988,935.659973,946.210022,946.210022,4528120000,5454
2009/06/15,GSPC,942.450012,942.450012,919.650024,923.719971,923.719971,4697880000,5455
2009/06/16,GSPC,925.599976,928,911.599976,911.969971,911.969971,4951200000,5456
2009/06/17,GSPC,911.890015,918.440002,903.780029,910.710022,910.710022,5523650000,5457
2009/06/18,GSPC,910.859985,921.929993,907.940002,918.369995,918.369995,4684010000,5458
2009/06/19,GSPC,919.960022,927.090027,915.799988,921.22998,921.22998,5713390000,5459
2009/06/22,GSPC,918.130005,918.130005,893.039978,893.039978,893.039978,4903940000,5460
2009/06/23,GSPC,893.460022,898.690002,888.859985,895.099976,895.099976,5071020000,5461
2009/06/24,GSPC,896.309998,910.849976,896.309998,900.940002,900.940002,4636720000,5462
2009/06/25,GSPC,899.450012,921.419983,896.27002,920.26001,920.26001,4911240000,5463
2009/06/26,GSPC,918.840027,922,913.030029,918.900024,918.900024,6076660000,5464
2009/06/29,GSPC,919.859985,927.98999,916.179993,927.22998,927.22998,4211760000,5465
2009/06/30,GSPC,927.150024,930.01001,912.859985,919.320007,919.320007,4627570000,5466
2009/07/01,GSPC,920.820007,931.919983,920.820007,923.330017,923.330017,3919400000,5467
2009/07/02,GSPC,921.23999,921.23999,896.419983,896.419983,896.419983,3931000000,5468
2009/07/06,GSPC,894.27002,898.719971,886.359985,898.719971,898.719971,4712580000,5469
2009/07/07,GSPC,898.599976,898.599976,879.929993,881.030029,881.030029,4673300000,5470
2009/07/08,GSPC,881.900024,886.799988,869.320007,879.559998,879.559998,5721780000,5471
2009/07/09,GSPC,881.280029,887.859985,878.450012,882.679993,882.679993,4347170000,5472
2009/07/10,GSPC,880.030029,883.570007,872.809998,879.130005,879.130005,3912080000,5473
2009/07/13,GSPC,879.570007,901.049988,875.320007,901.049988,901.049988,4499440000,5474
2009/07/14,GSPC,900.77002,905.840027,896.5,905.840027,905.840027,4149030000,5475
2009/07/15,GSPC,910.150024,933.950012,910.150024,932.679993,932.679993,5238830000,5476
2009/07/16,GSPC,930.169983,943.960022,927.450012,940.73999,940.73999,4898640000,5477
2009/07/17,GSPC,940.559998,941.890015,934.650024,940.380005,940.380005,5141380000,5478
2009/07/20,GSPC,942.070007,951.619995,940.98999,951.130005,951.130005,4853150000,5479
2009/07/21,GSPC,951.969971,956.530029,943.219971,954.580017,954.580017,5309300000,5480
2009/07/22,GSPC,953.400024,959.830017,947.75,954.070007,954.070007,4634100000,5481
2009/07/23,GSPC,954.070007,979.419983,953.27002,976.289978,976.289978,5761650000,5482
2009/07/24,GSPC,972.159973,979.789978,965.950012,979.26001,979.26001,4458300000,5483
2009/07/27,GSPC,978.630005,982.48999,972.289978,982.179993,982.179993,4631290000,5484
2009/07/28,GSPC,981.47998,982.349976,969.349976,979.619995,979.619995,5490350000,5485
2009/07/29,GSPC,977.659973,977.76001,968.650024,975.150024,975.150024,5178770000,5486
2009/07/30,GSPC,976.01001,996.679993,976.01001,986.75,986.75,6035180000,5487
2009/07/31,GSPC,986.799988,993.179993,982.849976,987.47998,987.47998,5139070000,5488
2009/08/03,GSPC,990.219971,1003.609985,990.219971,1002.630005,1002.630005,5603440000,5489
2009/08/04,GSPC,1001.409973,1007.119995,996.679993,1005.650024,1005.650024,5713700000,5490
2009/08/05,GSPC,1005.409973,1006.640015,994.309998,1002.719971,1002.719971,7242120000,5491
2009/08/06,GSPC,1004.059998,1008,992.48999,997.080017,997.080017,6753380000,5492
2009/08/07,GSPC,999.830017,1018,999.830017,1010.47998,1010.47998,6827090000,5493
2009/08/10,GSPC,1008.890015,1010.119995,1000.98999,1007.099976,1007.099976,5406080000,5494
2009/08/11,GSPC,1005.77002,1005.77002,992.400024,994.349976,994.349976,5773160000,5495
2009/08/12,GSPC,994,1012.780029,993.359985,1005.809998,1005.809998,5498170000,5496
2009/08/13,GSPC,1005.859985,1013.140015,1000.820007,1012.72998,1012.72998,5250660000,5497
2009/08/14,GSPC,1012.22998,1012.599976,994.599976,1004.090027,1004.090027,4940750000,5498
2009/08/17,GSPC,998.179993,998.179993,978.51001,979.72998,979.72998,4088570000,5499
2009/08/18,GSPC,980.619995,991.200012,980.619995,989.669983,989.669983,4198970000,5500
2009/08/19,GSPC,986.880005,999.609985,980.619995,996.460022,996.460022,4257000000,5501
2009/08/20,GSPC,996.409973,1008.919983,996.390015,1007.369995,1007.369995,4893160000,5502
2009/08/21,GSPC,1009.059998,1027.589966,1009.059998,1026.130005,1026.130005,5885550000,5503
2009/08/24,GSPC,1026.589966,1035.819946,1022.47998,1025.569946,1025.569946,6302450000,5504
2009/08/25,GSPC,1026.630005,1037.75,1026.209961,1028,1028,5768740000,5505
2009/08/26,GSPC,1027.349976,1032.469971,1021.570007,1028.119995,1028.119995,5080060000,5506
2009/08/27,GSPC,1027.810059,1033.329956,1016.200012,1030.97998,1030.97998,5785880000,5507
2009/08/28,GSPC,1031.619995,1039.469971,1023.130005,1028.930054,1028.930054,5785780000,5508
2009/08/31,GSPC,1025.209961,1025.209961,1014.619995,1020.619995,1020.619995,5004560000,5509
2009/09/01,GSPC,1019.52002,1028.449951,996.280029,998.039978,998.039978,6862360000,5510
2009/09/02,GSPC,996.070007,1000.340027,991.969971,994.75,994.75,5842730000,5511
2009/09/03,GSPC,996.119995,1003.429993,992.25,1003.23999,1003.23999,4624280000,5512
2009/09/04,GSPC,1003.840027,1016.47998,1001.650024,1016.400024,1016.400024,4097370000,5513
2009/09/08,GSPC,1018.669983,1026.069946,1018.669983,1025.390015,1025.390015,5235160000,5514
2009/09/09,GSPC,1025.359985,1036.339966,1023.969971,1033.369995,1033.369995,5202550000,5515
2009/09/10,GSPC,1032.98999,1044.140015,1028.040039,1044.140015,1044.140015,5191380000,5516
2009/09/11,GSPC,1043.920044,1048.180054,1038.400024,1042.72998,1042.72998,4922600000,5517
2009/09/14,GSPC,1040.150024,1049.73999,1035,1049.339966,1049.339966,4979610000,5518
2009/09/15,GSPC,1049.030029,1056.040039,1043.420044,1052.630005,1052.630005,6185620000,5519
2009/09/16,GSPC,1053.98999,1068.76001,1052.869995,1068.76001,1068.76001,6793530000,5520
2009/09/17,GSPC,1067.869995,1074.77002,1061.199951,1065.48999,1065.48999,6668110000,5521
2009/09/18,GSPC,1066.599976,1071.52002,1064.27002,1068.300049,1068.300049,5607970000,5522
2009/09/21,GSPC,1067.140015,1067.280029,1057.459961,1064.660034,1064.660034,4615280000,5523
2009/09/22,GSPC,1066.349976,1073.810059,1066.349976,1071.660034,1071.660034,5246600000,5524
2009/09/23,GSPC,1072.689941,1080.150024,1060.390015,1060.869995,1060.869995,5531930000,5525
2009/09/24,GSPC,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029,5505610000,5526
2009/09/25,GSPC,1049.47998,1053.469971,1041.170044,1044.380005,1044.380005,4507090000,5527
2009/09/28,GSPC,1045.380005,1065.130005,1045.380005,1062.97998,1062.97998,3726950000,5528
2009/09/29,GSPC,1063.689941,1069.619995,1057.829956,1060.609985,1060.609985,4949900000,5529
2009/09/30,GSPC,1061.02002,1063.400024,1046.469971,1057.079956,1057.079956,5998860000,5530
2009/10/01,GSPC,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,5791450000,5531
2009/10/02,GSPC,1029.709961,1030.599976,1019.950012,1025.209961,1025.209961,5583240000,5532
2009/10/05,GSPC,1026.869995,1042.579956,1025.920044,1040.459961,1040.459961,4313310000,5533
2009/10/06,GSPC,1042.02002,1060.550049,1042.02002,1054.719971,1054.719971,5029840000,5534
2009/10/07,GSPC,1053.650024,1058.02002,1050.099976,1057.579956,1057.579956,4238220000,5535
2009/10/08,GSPC,1060.030029,1070.670044,1060.030029,1065.47998,1065.47998,4988400000,5536
2009/10/09,GSPC,1065.280029,1071.51001,1063,1071.48999,1071.48999,3763780000,5537
2009/10/12,GSPC,1071.630005,1079.459961,1071.630005,1076.189941,1076.189941,3710430000,5538
2009/10/13,GSPC,1074.959961,1075.300049,1066.709961,1073.189941,1073.189941,4320480000,5539
2009/10/14,GSPC,1078.680054,1093.170044,1078.680054,1092.02002,1092.02002,5406420000,5540
2009/10/15,GSPC,1090.359985,1096.560059,1086.410034,1096.560059,1096.560059,5369780000,5541
2009/10/16,GSPC,1094.670044,1094.670044,1081.530029,1087.680054,1087.680054,4894740000,5542
2009/10/19,GSPC,1088.219971,1100.170044,1086.47998,1097.910034,1097.910034,4619240000,5543
2009/10/20,GSPC,1098.640015,1098.640015,1086.160034,1091.060059,1091.060059,5396930000,5544
2009/10/21,GSPC,1090.359985,1101.359985,1080.77002,1081.400024,1081.400024,5616290000,5545
2009/10/22,GSPC,1080.959961,1095.209961,1074.310059,1092.910034,1092.910034,5192410000,5546
2009/10/23,GSPC,1095.619995,1095.829956,1075.48999,1079.599976,1079.599976,4767460000,5547
2009/10/26,GSPC,1080.359985,1091.75,1065.22998,1066.949951,1066.949951,6363380000,5548
2009/10/27,GSPC,1067.540039,1072.47998,1060.619995,1063.410034,1063.410034,5337380000,5549
2009/10/28,GSPC,1061.51001,1063.26001,1042.189941,1042.630005,1042.630005,6600350000,5550
2009/10/29,GSPC,1043.689941,1066.829956,1043.689941,1066.109985,1066.109985,5595040000,5551
2009/10/30,GSPC,1065.410034,1065.410034,1033.380005,1036.189941,1036.189941,6512420000,5552
2009/11/02,GSPC,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000,5553
2009/11/03,GSPC,1040.920044,1046.359985,1033.939941,1045.410034,1045.410034,5487500000,5554
2009/11/04,GSPC,1047.140015,1061,1045.150024,1046.5,1046.5,5635510000,5555
2009/11/05,GSPC,1047.300049,1066.650024,1047.300049,1066.630005,1066.630005,4848350000,5556
2009/11/06,GSPC,1064.949951,1071.47998,1059.319946,1069.300049,1069.300049,4277130000,5557
2009/11/09,GSPC,1072.310059,1093.189941,1072.310059,1093.079956,1093.079956,4460030000,5558
2009/11/10,GSPC,1091.859985,1096.420044,1087.400024,1093.01001,1093.01001,4394770000,5559
2009/11/11,GSPC,1096.040039,1105.369995,1093.810059,1098.51001,1098.51001,4286700000,5560
2009/11/12,GSPC,1098.310059,1101.969971,1084.900024,1087.23999,1087.23999,4160250000,5561
2009/11/13,GSPC,1087.589966,1097.790039,1085.329956,1093.47998,1093.47998,3792610000,5562
2009/11/16,GSPC,1094.130005,1113.689941,1094.130005,1109.300049,1109.300049,4565850000,5563
2009/11/17,GSPC,1109.219971,1110.52002,1102.189941,1110.319946,1110.319946,3824070000,5564
2009/11/18,GSPC,1109.439941,1111.099976,1102.699951,1109.800049,1109.800049,4293340000,5565
2009/11/19,GSPC,1106.439941,1106.439941,1088.400024,1094.900024,1094.900024,4178030000,5566
2009/11/20,GSPC,1094.660034,1094.660034,1086.810059,1091.380005,1091.380005,3751230000,5567
2009/11/23,GSPC,1094.859985,1112.380005,1094.859985,1106.23999,1106.23999,3827920000,5568
2009/11/24,GSPC,1105.829956,1107.560059,1097.630005,1105.650024,1105.650024,3700820000,5569
2009/11/25,GSPC,1106.48999,1111.180054,1104.75,1110.630005,1110.630005,3036350000,5570
2009/11/27,GSPC,1105.469971,1105.469971,1083.73999,1091.48999,1091.48999,2362910000,5571
2009/11/30,GSPC,1091.069946,1097.23999,1086.25,1095.630005,1095.630005,3895520000,5572
2009/12/01,GSPC,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000,5573
2009/12/02,GSPC,1109.030029,1115.579956,1105.290039,1109.23999,1109.23999,3941340000,5574
2009/12/03,GSPC,1110.589966,1117.280029,1098.73999,1099.920044,1099.920044,4810030000,5575
2009/12/04,GSPC,1100.430054,1119.130005,1096.52002,1105.97998,1105.97998,5781140000,5576
2009/12/07,GSPC,1105.52002,1110.719971,1100.829956,1103.25,1103.25,4103360000,5577
2009/12/08,GSPC,1103.040039,1103.040039,1088.609985,1091.939941,1091.939941,4748030000,5578
2009/12/09,GSPC,1091.069946,1097.040039,1085.890015,1095.949951,1095.949951,4115410000,5579
2009/12/10,GSPC,1098.689941,1106.25,1098.689941,1102.349976,1102.349976,3996490000,5580
2009/12/11,GSPC,1103.959961,1108.5,1101.339966,1106.410034,1106.410034,3791090000,5581
2009/12/14,GSPC,1107.839966,1114.76001,1107.839966,1114.109985,1114.109985,4548490000,5582
2009/12/15,GSPC,1114.109985,1114.109985,1105.349976,1107.930054,1107.930054,5045100000,5583
2009/12/16,GSPC,1108.609985,1116.209961,1107.959961,1109.180054,1109.180054,4829820000,5584
2009/12/17,GSPC,1106.359985,1106.359985,1095.880005,1096.079956,1096.079956,7615070000,5585
2009/12/18,GSPC,1097.859985,1103.73999,1093.880005,1102.469971,1102.469971,6325890000,5586
2009/12/21,GSPC,1105.310059,1117.680054,1105.310059,1114.050049,1114.050049,3977340000,5587
2009/12/22,GSPC,1114.51001,1120.27002,1114.51001,1118.02002,1118.02002,3641130000,5588
2009/12/23,GSPC,1118.839966,1121.579956,1116,1120.589966,1120.589966,3166870000,5589
2009/12/24,GSPC,1121.079956,1126.47998,1121.079956,1126.47998,1126.47998,1267710000,5590
2009/12/28,GSPC,1127.530029,1130.380005,1123.51001,1127.780029,1127.780029,2716400000,5591
2009/12/29,GSPC,1128.550049,1130.380005,1126.079956,1126.199951,1126.199951,2491020000,5592
2009/12/30,GSPC,1125.530029,1126.420044,1121.939941,1126.420044,1126.420044,2277300000,5593
2009/12/31,GSPC,1126.599976,1127.640015,1114.810059,1115.099976,1115.099976,2076990000,5594
2010/01/04,GSPC,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,3991400000,5595
2010/01/05,GSPC,1132.660034,1136.630005,1129.660034,1136.52002,1136.52002,2491020000,5596
2010/01/06,GSPC,1135.709961,1139.189941,1133.949951,1137.140015,1137.140015,4972660000,5597
2010/01/07,GSPC,1136.27002,1142.459961,1131.319946,1141.689941,1141.689941,5270680000,5598
2010/01/08,GSPC,1140.52002,1145.390015,1136.219971,1144.97998,1144.97998,4389590000,5599
2010/01/11,GSPC,1145.959961,1149.73999,1142.02002,1146.97998,1146.97998,4255780000,5600
2010/01/12,GSPC,1143.810059,1143.810059,1131.77002,1136.219971,1136.219971,4716160000,5601
2010/01/13,GSPC,1137.310059,1148.400024,1133.180054,1145.680054,1145.680054,4170360000,5602
2010/01/14,GSPC,1145.680054,1150.410034,1143.800049,1148.459961,1148.459961,3915200000,5603
2010/01/15,GSPC,1147.719971,1147.77002,1131.390015,1136.030029,1136.030029,4758730000,5604
2010/01/19,GSPC,1136.030029,1150.449951,1135.77002,1150.22998,1150.22998,4724830000,5605
2010/01/20,GSPC,1147.949951,1147.949951,1129.25,1138.040039,1138.040039,4810560000,5606
2010/01/21,GSPC,1138.680054,1141.579956,1114.839966,1116.47998,1116.47998,6874290000,5607
2010/01/22,GSPC,1115.48999,1115.48999,1090.180054,1091.76001,1091.76001,6208650000,5608
2010/01/25,GSPC,1092.400024,1102.969971,1092.400024,1096.780029,1096.780029,4481390000,5609
2010/01/26,GSPC,1095.800049,1103.689941,1089.859985,1092.170044,1092.170044,4731910000,5610
2010/01/27,GSPC,1091.939941,1099.51001,1083.109985,1097.5,1097.5,5319120000,5611
2010/01/28,GSPC,1096.930054,1100.219971,1078.459961,1084.530029,1084.530029,5452400000,5612
2010/01/29,GSPC,1087.609985,1096.449951,1071.589966,1073.869995,1073.869995,5412850000,5613
2010/02/01,GSPC,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,4077610000,5614
2010/02/02,GSPC,1090.050049,1104.72998,1087.959961,1103.319946,1103.319946,4749540000,5615
2010/02/03,GSPC,1100.670044,1102.719971,1093.969971,1097.280029,1097.280029,4285450000,5616
2010/02/04,GSPC,1097.25,1097.25,1062.780029,1063.109985,1063.109985,5859690000,5617
2010/02/05,GSPC,1064.119995,1067.130005,1044.5,1066.189941,1066.189941,6438900000,5618
2010/02/08,GSPC,1065.51001,1071.199951,1056.51001,1056.73999,1056.73999,4089820000,5619
2010/02/09,GSPC,1060.060059,1079.280029,1060.060059,1070.52002,1070.52002,5114260000,5620
2010/02/10,GSPC,1069.680054,1073.670044,1059.339966,1068.130005,1068.130005,4251450000,5621
2010/02/11,GSPC,1067.099976,1080.040039,1060.589966,1078.469971,1078.469971,4400870000,5622
2010/02/12,GSPC,1075.949951,1077.810059,1062.969971,1075.51001,1075.51001,4160680000,5623
2010/02/16,GSPC,1079.130005,1095.670044,1079.130005,1094.869995,1094.869995,4080770000,5624
2010/02/17,GSPC,1096.140015,1101.030029,1094.719971,1099.51001,1099.51001,4259230000,5625
2010/02/18,GSPC,1099.030029,1108.23999,1097.47998,1106.75,1106.75,3878620000,5626
2010/02/19,GSPC,1105.48999,1112.420044,1100.800049,1109.170044,1109.170044,3944280000,5627
2010/02/22,GSPC,1110,1112.290039,1105.380005,1108.01001,1108.01001,3814440000,5628
2010/02/23,GSPC,1107.48999,1108.579956,1092.180054,1094.599976,1094.599976,4521050000,5629
2010/02/24,GSPC,1095.890015,1106.420044,1095.5,1105.23999,1105.23999,4168360000,5630
2010/02/25,GSPC,1101.23999,1103.5,1086.02002,1102.939941,1102.939941,4521130000,5631
2010/02/26,GSPC,1103.099976,1107.23999,1097.560059,1104.48999,1104.48999,3945190000,5632
2010/03/01,GSPC,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3847640000,5633
2010/03/02,GSPC,1117.01001,1123.459961,1116.51001,1118.310059,1118.310059,4134680000,5634
2010/03/03,GSPC,1119.359985,1125.640015,1116.579956,1118.790039,1118.790039,3951320000,5635
2010/03/04,GSPC,1119.119995,1123.72998,1116.660034,1122.969971,1122.969971,3945010000,5636
2010/03/05,GSPC,1125.119995,1139.380005,1125.119995,1138.699951,1138.699951,4133000000,5637
2010/03/08,GSPC,1138.400024,1141.050049,1136.77002,1138.5,1138.5,3774680000,5638
2010/03/09,GSPC,1137.560059,1145.369995,1134.900024,1140.449951,1140.449951,5185570000,5639
2010/03/10,GSPC,1140.219971,1148.26001,1140.089966,1145.609985,1145.609985,5469120000,5640
2010/03/11,GSPC,1143.959961,1150.23999,1138.98999,1150.23999,1150.23999,4669060000,5641
2010/03/12,GSPC,1151.709961,1153.410034,1146.969971,1149.98999,1149.98999,4928160000,5642
2010/03/15,GSPC,1148.530029,1150.97998,1141.449951,1150.51001,1150.51001,4164110000,5643
2010/03/16,GSPC,1150.829956,1160.280029,1150.349976,1159.459961,1159.459961,4369770000,5644
2010/03/17,GSPC,1159.939941,1169.839966,1159.939941,1166.209961,1166.209961,4963200000,5645
2010/03/18,GSPC,1166.130005,1167.77002,1161.160034,1165.829956,1165.829956,4234510000,5646
2010/03/19,GSPC,1166.680054,1169.199951,1155.329956,1159.900024,1159.900024,5212410000,5647
2010/03/22,GSPC,1157.25,1167.819946,1152.880005,1165.810059,1165.810059,4261680000,5648
2010/03/23,GSPC,1166.469971,1174.719971,1163.829956,1174.170044,1174.170044,4411640000,5649
2010/03/24,GSPC,1172.699951,1173.040039,1166.01001,1167.719971,1167.719971,4705750000,5650
2010/03/25,GSPC,1170.030029,1180.689941,1165.089966,1165.72998,1165.72998,5668900000,5651
2010/03/26,GSPC,1167.579956,1173.930054,1161.47998,1166.589966,1166.589966,4708420000,5652
2010/03/29,GSPC,1167.709961,1174.849976,1167.709961,1173.219971,1173.219971,4375580000,5653
2010/03/30,GSPC,1173.75,1177.829956,1168.920044,1173.27002,1173.27002,4085000000,5654
2010/03/31,GSPC,1171.75,1174.560059,1165.77002,1169.430054,1169.430054,4484340000,5655
2010/04/01,GSPC,1171.22998,1181.430054,1170.689941,1178.099976,1178.099976,4006870000,5656
2010/04/05,GSPC,1178.709961,1187.72998,1178.709961,1187.439941,1187.439941,3881620000,5657
2010/04/06,GSPC,1186.01001,1191.800049,1182.77002,1189.439941,1189.439941,4086180000,5658
2010/04/07,GSPC,1188.22998,1189.599976,1177.25,1182.449951,1182.449951,5101430000,5659
2010/04/08,GSPC,1181.75,1188.550049,1175.119995,1186.439941,1186.439941,4726970000,5660
2010/04/09,GSPC,1187.469971,1194.660034,1187.150024,1194.369995,1194.369995,4511570000,5661
2010/04/12,GSPC,1194.939941,1199.199951,1194.709961,1196.47998,1196.47998,4607090000,5662
2010/04/13,GSPC,1195.939941,1199.040039,1188.819946,1197.300049,1197.300049,5403580000,5663
2010/04/14,GSPC,1198.689941,1210.650024,1198.689941,1210.650024,1210.650024,5760040000,5664
2010/04/15,GSPC,1210.77002,1213.920044,1208.5,1211.670044,1211.670044,5995330000,5665
2010/04/16,GSPC,1210.170044,1210.170044,1186.77002,1192.130005,1192.130005,8108470000,5666
2010/04/19,GSPC,1192.060059,1197.869995,1183.680054,1197.52002,1197.52002,6597740000,5667
2010/04/20,GSPC,1199.040039,1208.579956,1199.040039,1207.170044,1207.170044,5316590000,5668
2010/04/21,GSPC,1207.160034,1210.98999,1198.849976,1205.939941,1205.939941,5724310000,5669
2010/04/22,GSPC,1202.52002,1210.27002,1190.189941,1208.670044,1208.670044,6035780000,5670
2010/04/23,GSPC,1207.869995,1217.280029,1205.099976,1217.280029,1217.280029,5326060000,5671
2010/04/26,GSPC,1217.069946,1219.800049,1211.069946,1212.050049,1212.050049,5647760000,5672
2010/04/27,GSPC,1209.920044,1211.380005,1181.619995,1183.709961,1183.709961,7454540000,5673
2010/04/28,GSPC,1184.589966,1195.050049,1181.810059,1191.359985,1191.359985,6342310000,5674
2010/04/29,GSPC,1193.300049,1209.359985,1193.300049,1206.780029,1206.780029,6059410000,5675
2010/04/30,GSPC,1206.77002,1207.98999,1186.319946,1186.689941,1186.689941,6048260000,5676
2010/05/03,GSPC,1188.579956,1205.130005,1188.579956,1202.26001,1202.26001,4938050000,5677
2010/05/04,GSPC,1197.5,1197.5,1168.119995,1173.599976,1173.599976,6594720000,5678
2010/05/05,GSPC,1169.23999,1175.949951,1158.150024,1165.869995,1165.869995,6795940000,5679
2010/05/06,GSPC,1164.380005,1167.579956,1065.790039,1128.150024,1128.150024,10617810000,5680
2010/05/07,GSPC,1127.040039,1135.130005,1094.150024,1110.880005,1110.880005,9472910000,5681
2010/05/10,GSPC,1122.27002,1163.849976,1122.27002,1159.72998,1159.72998,6893700000,5682
2010/05/11,GSPC,1156.390015,1170.47998,1147.709961,1155.790039,1155.790039,5842550000,5683
2010/05/12,GSPC,1155.430054,1172.869995,1155.430054,1171.670044,1171.670044,5225460000,5684
2010/05/13,GSPC,1170.040039,1173.569946,1156.140015,1157.439941,1157.439941,4870640000,5685
2010/05/14,GSPC,1157.189941,1157.189941,1126.140015,1135.680054,1135.680054,6126400000,5686
2010/05/17,GSPC,1136.52002,1141.880005,1114.959961,1136.939941,1136.939941,5922920000,5687
2010/05/18,GSPC,1138.780029,1148.660034,1117.199951,1120.800049,1120.800049,6170840000,5688
2010/05/19,GSPC,1119.569946,1124.27002,1100.660034,1115.050049,1115.050049,6765800000,5689
2010/05/20,GSPC,1107.339966,1107.339966,1071.579956,1071.589966,1071.589966,8328570000,5690
2010/05/21,GSPC,1067.26001,1090.160034,1055.900024,1087.689941,1087.689941,5452130000,5691
2010/05/24,GSPC,1084.780029,1089.949951,1072.699951,1073.650024,1073.650024,5224040000,5692
2010/05/25,GSPC,1067.420044,1074.75,1040.780029,1074.030029,1074.030029,7329580000,5693
2010/05/26,GSPC,1075.51001,1090.75,1065.589966,1067.949951,1067.949951,4521050000,5694
2010/05/27,GSPC,1074.27002,1103.52002,1074.27002,1103.060059,1103.060059,5698460000,5695
2010/05/28,GSPC,1102.589966,1102.589966,1084.780029,1089.410034,1089.410034,4871210000,5696
2010/06/01,GSPC,1087.300049,1094.77002,1069.890015,1070.709961,1070.709961,5271480000,5697
2010/06/02,GSPC,1073.01001,1098.560059,1072.030029,1098.380005,1098.380005,5026360000,5698
2010/06/03,GSPC,1098.819946,1105.670044,1091.810059,1102.829956,1102.829956,4995970000,5699
2010/06/04,GSPC,1098.430054,1098.430054,1060.5,1064.880005,1064.880005,6180580000,5700
2010/06/07,GSPC,1065.839966,1071.359985,1049.859985,1050.469971,1050.469971,5467560000,5701
2010/06/08,GSPC,1050.810059,1063.150024,1042.170044,1062,1062,6192750000,5702
2010/06/09,GSPC,1062.75,1077.73999,1052.25,1055.689941,1055.689941,5983200000,5703
2010/06/10,GSPC,1058.77002,1087.849976,1058.77002,1086.839966,1086.839966,5144780000,5704
2010/06/11,GSPC,1082.650024,1092.25,1077.119995,1091.599976,1091.599976,4059280000,5705
2010/06/14,GSPC,1095,1105.910034,1089.030029,1089.630005,1089.630005,4425830000,5706
2010/06/15,GSPC,1091.209961,1115.589966,1091.209961,1115.22998,1115.22998,4644490000,5707
2010/06/16,GSPC,1114.02002,1118.73999,1107.130005,1114.609985,1114.609985,5002600000,5708
2010/06/17,GSPC,1115.97998,1117.719971,1105.869995,1116.040039,1116.040039,4557760000,5709
2010/06/18,GSPC,1116.160034,1121.01001,1113.930054,1117.51001,1117.51001,4555360000,5710
2010/06/21,GSPC,1122.790039,1131.22998,1108.23999,1113.199951,1113.199951,4514360000,5711
